"","Site","Age.cal.BP","Hill_N1","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"375","Basa de la Mora",8235,6.529542067,0,0,0,0,0,0,0,0,0,0,0,0.002403846,0,0,0,0,0.002403846,0,0,0,0.002403846,0,0,0.052884615,0,0,0.002403846,0,0,0,0,0,0,0,0,0,0.007211538,0,0,0,0,0,0,0.012019231,0.002403846,0,0,0,0,0,0.019230769,0,0.004807692,0,0.028846154,0.007211538,0,0,0,0,0,0,0,0.002403846,0,0,0.002403846,0,0,0.040865385,0.002403846,0,0,0,0.009615385,0,0,0,0,0.007211538,0,0,0,0,0,0,0,0,0,0.002403846,0,0.009615385,0,0,0,0,0.021634615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002403846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598557692,0,0,0,0,0,0.050480769,0,0,0,0,0,0,0,0,0.002403846,0,0,0,0.026442308,0.004807692,0.026442308,0.014423077,0.007211538,0,0,0,0,0,0,0.002403846,0,0,0,0,0,0,0,0,0,0.004807692,0.012019231,0,0,0,0,0,0,0,0,0,0,0,0.002403846,0,0.002403846,0,0,0,0,0,0,0,0,0
"376","Basa de la Mora",8257,4.512018256,0,0,0,0,0,0,0,0.002207506,0,0,0,0.006622517,0,0,0,0,0.002207506,0,0,0,0,0,0,0.039735099,0,0,0,0,0,0,0,0.002207506,0,0.002207506,0,0,0,0,0,0,0,0,0,0.008830022,0,0,0,0,0,0,0.022075055,0,0,0,0.013245033,0.002207506,0,0,0,0,0,0,0,0,0,0,0.002207506,0,0,0.028697572,0.008830022,0,0,0,0.013245033,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690949227,0,0,0.002207506,0,0,0.046357616,0,0,0,0,0.004415011,0,0,0,0,0,0,0,0.022075055,0.017660044,0.017660044,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008830022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011037528,0,0,0,0.002207506,0,0,0,0,0
"377","Basa de la Mora",8279,4.730057647,0,0,0,0,0,0,0,0.002040816,0,0,0,0.004081633,0,0,0,0,0.004081633,0,0,0,0.002040816,0,0,0.040816327,0,0,0.002040816,0,0,0,0.004081633,0,0,0,0,0,0.002040816,0,0,0,0,0,0,0.012244898,0,0,0,0,0,0,0.010204082,0,0.002040816,0,0.020408163,0.002040816,0,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0.032653061,0,0,0,0,0.004081633,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0.002040816,0,0.024489796,0,0,0,0,0.004081633,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0,0.683673469,0,0,0,0,0,0.032653061,0,0,0,0,0,0,0,0,0.002040816,0,0,0,0.02244898,0.008163265,0.028571429,0.014285714,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0.002040816,0,0.002040816,0,0,0,0,0,0,0,0,0
"378","Basa de la Mora",8301,3.399162594,0,0,0,0,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0.001607717,0,0,0,0,0,0,0.02733119,0,0,0.006430868,0,0,0,0,0,0,0.004823151,0,0,0.003215434,0,0,0,0,0,0,0.01607717,0,0,0,0,0,0,0.020900322,0,0.001607717,0,0.008038585,0.003215434,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0.024115756,0.003215434,0,0,0,0.009646302,0,0,0,0,0.003215434,0,0,0,0,0,0,0.006430868,0,0,0,0,0.003215434,0,0,0,0,0.001607717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768488746,0,0,0,0,0,0.038585209,0,0,0,0,0.003215434,0.001607717,0,0,0.001607717,0,0,0,0.003215434,0.006430868,0.012861736,0.003215434,0.001607717,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0,0,0,0,0,0.004823151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001607717,0,0.001607717,0,0.001607717,0,0,0,0,0
"379","Basa de la Mora",8315,7.258779409,0,0,0,0,0,0,0,0.002197802,0,0,0,0.006593407,0,0,0,0,0.010989011,0,0,0,0.002197802,0,0,0.063736264,0,0,0.008791209,0,0,0,0.002197802,0,0,0.002197802,0,0,0.008791209,0,0,0,0,0,0,0.024175824,0,0,0,0,0,0,0.030769231,0,0,0,0.026373626,0.002197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.006593407,0,0,0.002197802,0.008791209,0.006593407,0,0,0,0.006593407,0,0,0,0,0,0,0,0,0,0,0,0.017582418,0,0,0,0,0.008791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002197802,0,0,0,0,0.573626374,0,0,0,0,0,0.041758242,0,0,0,0,0.002197802,0,0,0,0.008791209,0,0,0,0.013186813,0.013186813,0.028571429,0.008791209,0.004395604,0,0,0,0,0,0,0.002197802,0,0,0,0,0,0,0,0,0,0,0.006593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0
"380","Basa de la Mora",8337,5.350310227,0,0,0,0,0,0,0,0.00952381,0,0,0,0.00952381,0,0,0,0,0.004761905,0,0,0,0.004761905,0,0,0.045238095,0,0.002380952,0.004761905,0,0,0,0,0,0,0.002380952,0,0,0.004761905,0,0,0,0,0,0,0.016666667,0,0,0,0,0.002380952,0,0.033333333,0,0,0,0.011904762,0.00952381,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0.030952381,0.00952381,0,0,0,0.004761905,0,0,0,0.002380952,0.016666667,0,0,0,0,0,0,0.002380952,0,0,0.004761905,0,0.002380952,0,0,0,0,0,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664285714,0,0,0.002380952,0,0,0.030952381,0,0,0,0,0.004761905,0.002380952,0,0,0,0,0,0,0.00952381,0.002380952,0.023809524,0,0.004761905,0,0,0,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0
"381","Basa de la Mora",8359,3.732633426,0,0,0,0,0,0,0,0.008064516,0,0,0,0.002016129,0,0,0,0,0.008064516,0,0,0,0,0,0,0.050403226,0,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0.010080645,0,0.004032258,0,0.02016129,0.004032258,0,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0.018145161,0.002016129,0,0,0.002016129,0.008064516,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0.014112903,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737903226,0,0,0,0,0,0.036290323,0,0,0,0,0,0,0,0,0,0,0,0,0.012096774,0.004032258,0.016129032,0.010080645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0.002016129,0,0,0,0,0,0,0.002016129,0,0.006048387,0,0,0,0,0,0,0,0,0
"382","Basa de la Mora",8390,4.385468142,0,0.002493766,0,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0.002493766,0,0,0,0,0,0,0.027431421,0,0,0.002493766,0,0,0,0,0,0,0.004987531,0,0,0.004987531,0,0,0,0,0,0,0.007481297,0,0,0,0,0,0,0.007481297,0,0.007481297,0,0.017456359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017456359,0,0,0,0,0.019950125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002493766,0,0.004987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002493766,0,0,0,0,0.710723192,0,0,0,0,0,0.017456359,0,0,0,0,0.019950125,0,0,0,0.007481297,0,0,0,0.024937656,0.002493766,0.029925187,0.004987531,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004987531,0.017456359,0,0,0,0,0,0,0,0,0.007481297,0,0,0,0,0.012468828,0,0,0,0,0,0,0,0,0
"383","Basa de la Mora",8412,12.87772873,0,0.003184713,0,0,0,0,0,0.00955414,0,0,0,0.01910828,0,0,0,0,0.01910828,0,0,0,0.012738854,0,0,0.092356688,0,0,0.012738854,0,0,0,0.003184713,0,0,0,0,0,0.006369427,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0.050955414,0,0.012738854,0,0.044585987,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063694268,0.012738854,0,0,0,0.076433121,0,0,0,0,0.006369427,0,0,0,0,0,0,0,0,0,0,0,0.022292994,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0.003184713,0,0,0,0,0,0,0.337579618,0,0,0,0,0,0.079617834,0,0,0,0,0,0,0,0,0,0,0,0,0.025477707,0.025477707,0,0.012738854,0.003184713,0,0,0,0,0,0,0.003184713,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0.003184713,0,0,0,0,0.01910828,0,0,0,0,0,0,0,0,0
"384","Basa de la Mora",8456,10.10539489,0,0,0,0,0,0,0,0.003164557,0,0,0,0.009493671,0,0,0,0,0.006329114,0,0,0,0.006329114,0,0,0.148734177,0,0,0.009493671,0,0,0,0.003164557,0,0,0.003164557,0,0,0.003164557,0,0,0,0,0,0,0.006329114,0,0,0,0,0,0,0.028481013,0,0.012658228,0,0.015822785,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0.060126582,0.006329114,0,0,0,0.056962025,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037974684,0,0,0,0,0.009493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411392405,0,0,0,0,0,0.056962025,0,0,0,0,0.003164557,0,0,0,0.012658228,0,0,0,0.006329114,0.012658228,0,0.022151899,0.006329114,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0.003164557,0.003164557,0,0,0,0.003164557,0.003164557,0,0,0,0.003164557,0,0,0,0,0.015822785,0,0,0,0,0,0,0,0,0
"385","Basa de la Mora",8500,13.67222477,0,0,0,0,0,0,0,0.008746356,0,0,0,0.008746356,0,0,0,0,0.011661808,0,0,0,0.002915452,0,0,0.078717201,0,0,0.014577259,0,0,0,0.005830904,0,0,0,0,0,0.005830904,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0.037900875,0,0.020408163,0,0.026239067,0.005830904,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.075801749,0.002915452,0,0,0,0.032069971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816327,0,0,0,0,0.014577259,0,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33819242,0,0.002915452,0,0,0,0.081632653,0,0,0,0,0,0,0,0,0.014577259,0,0,0,0.029154519,0.029154519,0.052478134,0.011661808,0.005830904,0,0,0.002915452,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.008746356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014577259,0,0,0,0,0,0,0,0,0
"386","Basa de la Mora",8544,8.474944815,0,0.003311258,0,0,0,0,0,0.003311258,0,0,0,0.013245033,0,0,0,0,0.003311258,0,0,0,0.003311258,0,0,0.092715232,0,0,0.003311258,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033112583,0,0.003311258,0,0.026490066,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056291391,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033112583,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473509934,0,0,0,0,0,0.066225166,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0.039735099,0.009933775,0.052980132,0.01986755,0.009933775,0,0,0,0,0,0,0.006622517,0,0,0,0,0.006622517,0,0.003311258,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0
"387","Basa de la Mora",8588,11.3587989,0,0,0,0,0,0,0,0.009404389,0,0,0,0.006269592,0,0,0,0,0.009404389,0,0,0,0.003134796,0,0,0.119122257,0,0,0.015673981,0,0,0,0.003134796,0,0,0,0,0,0.003134796,0,0,0,0,0,0,0.012539185,0,0,0,0,0,0,0.043887147,0,0.021943574,0,0.037617555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028213166,0.003134796,0,0,0,0.009404389,0,0,0,0.003134796,0,0,0,0,0,0,0,0,0,0,0,0,0.02507837,0,0,0,0,0.003134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382445141,0,0,0,0,0,0.084639498,0,0,0,0,0,0,0,0,0.009404389,0,0,0,0.031347962,0.02507837,0.043887147,0.021943574,0.006269592,0,0,0,0,0,0,0.009404389,0,0,0,0,0,0,0,0,0,0,0.003134796,0,0,0,0,0,0,0.003134796,0,0,0,0,0,0,0.018808777,0,0,0,0,0,0,0,0,0
"388","Basa de la Mora",8632,12.6188977,0,0,0,0,0,0,0,0.006006006,0,0,0,0.009009009,0,0,0,0,0.012012012,0,0,0,0.009009009,0,0,0.144144144,0,0,0.012012012,0,0,0,0,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0.03003003,0,0.015015015,0,0.024024024,0.006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024024024,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006006006,0,0.027027027,0,0,0,0,0.012012012,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345345345,0,0.003003003,0,0,0,0.069069069,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0.06006006,0.024024024,0.06006006,0.018018018,0.003003003,0,0,0,0,0,0,0.006006006,0,0,0,0,0.003003003,0,0,0,0,0.003003003,0.018018018,0,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0.012012012,0,0,0,0,0,0,0,0,0
"389","Basa de la Mora",8677,11.29142682,0,0,0,0,0,0,0,0.005698006,0,0,0,0.014245014,0,0,0,0,0.011396011,0,0,0,0.008547009,0,0,0.105413105,0,0,0.008547009,0,0,0,0.005698006,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0.025641026,0,0.002849003,0,0.025641026,0.005698006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.002849003,0,0,0,0.042735043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031339031,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0.404558405,0,0,0,0,0,0.037037037,0,0,0,0,0.002849003,0,0,0,0.005698006,0,0,0,0.056980057,0.028490028,0.056980057,0.01994302,0.002849003,0,0,0.002849003,0,0,0,0.005698006,0,0,0,0,0.011396011,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0
"390","Basa de la Mora",8721,4.071141457,0,0,0,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0.002493766,0,0,0,0.004987531,0,0,0.052369077,0,0,0.007481297,0,0,0,0.002493766,0,0,0.002493766,0,0,0.004987531,0,0,0,0,0,0,0.007481297,0,0,0,0,0,0,0.009975062,0,0.004987531,0,0.012468828,0.002493766,0,0,0,0,0,0,0,0.002493766,0,0,0,0,0,0.017456359,0,0,0,0,0.009975062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007481297,0,0,0,0,0.004987531,0,0,0,0.002493766,0,0,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728179551,0,0,0,0,0,0.024937656,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0.009975062,0.009975062,0.019950125,0.007481297,0,0,0,0,0,0,0,0,0,0,0,0,0.002493766,0,0,0,0,0,0.007481297,0,0,0,0,0,0,0.002493766,0,0,0,0,0,0,0.014962594,0,0,0,0,0,0,0,0,0
"391","Basa de la Mora",8765,7.750282332,0,0.003278689,0,0,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0.003278689,0,0,0,0.003278689,0,0,0.114754098,0,0,0.013114754,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0.029508197,0,0.003278689,0,0.009836066,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393443,0.009836066,0,0,0,0.013114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885,0,0,0,0,0.006557377,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531147541,0,0.003278689,0,0,0,0.039344262,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0.013114754,0.026229508,0.019672131,0.029508197,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0.013114754,0,0,0,0,0.003278689,0.003278689,0,0,0,0.003278689,0.003278689,0,0,0,0,0,0,0.003278689,0,0.019672131,0,0,0,0,0,0,0,0,0
"392","Basa de la Mora",8782,8.394100266,0,0.003058104,0,0,0,0,0,0.003058104,0,0,0,0.009174312,0,0,0,0,0.012232416,0,0,0,0.006116208,0,0,0.082568807,0,0,0.006116208,0,0,0,0.003058104,0,0,0,0,0,0,0,0,0,0,0,0,0.003058104,0,0,0,0,0,0,0.039755352,0,0,0,0.021406728,0.003058104,0,0,0,0,0,0,0,0.003058104,0,0,0,0,0,0.01529052,0.003058104,0,0,0,0.024464832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042813456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498470948,0,0,0,0,0,0.064220183,0,0,0,0,0,0.003058104,0,0,0.006116208,0,0,0,0.003058104,0.033639144,0.051987768,0.01529052,0.003058104,0,0,0,0,0,0,0.003058104,0,0,0,0,0.003058104,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0.003058104,0,0.012232416,0,0,0,0.003058104,0,0,0,0,0
"393","Basa de la Mora",8788,10.0979126,0,0,0,0,0,0,0,0.003058104,0,0,0,0.006116208,0,0,0,0,0.01529052,0,0,0,0,0,0,0.131498471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042813456,0,0.009174312,0,0.012232416,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058103976,0,0,0,0,0.003058104,0,0,0,0,0,0,0,0,0,0,0,0.003058104,0,0,0,0,0.021406728,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409785933,0,0.006116208,0,0,0,0.036697248,0,0,0,0,0,0,0,0,0,0,0,0,0.036697248,0.051987768,0.051987768,0.018348624,0.009174312,0,0,0,0,0,0,0,0,0.003058104,0,0,0.012232416,0,0.003058104,0,0,0,0.01529052,0,0,0,0,0,0,0.003058104,0,0,0,0,0.006116208,0,0.003058104,0,0,0,0.003058104,0,0,0,0,0
"394","Basa de la Mora",8796,8.391268745,0,0,0,0,0,0,0,0.002985075,0,0,0,0.002985075,0,0,0,0,0.011940299,0,0,0,0,0,0,0.155223881,0,0,0.002985075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970149,0,0,0,0,0,0,0.035820896,0,0.002985075,0,0.026865672,0,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0.020895522,0.002985075,0,0,0,0.017910448,0,0,0,0,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002985075,0,0,0,0.002985075,0,0,0,0,0,0,0,0,0,0.444776119,0,0.002985075,0,0,0,0.050746269,0,0,0,0,0,0,0,0,0,0,0,0,0.047761194,0.029850746,0.059701493,0.008955224,0.005970149,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005970149,0,0.011940299,0,0,0,0,0,0,0,0,0
"395","Basa de la Mora",8802,8.218364601,0,0,0,0,0,0,0,0.009615385,0,0,0,0.003205128,0,0,0,0,0.006410256,0,0,0,0.006410256,0,0,0.115384615,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0.022435897,0,0.003205128,0,0.03525641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022435897,0.006410256,0,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0.022435897,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503205128,0,0.006410256,0,0,0,0.060897436,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0.009615385,0.044871795,0.025641026,0.003205128,0.009615385,0,0,0,0,0,0,0.006410256,0,0.003205128,0,0,0.006410256,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0.009615385,0,0,0,0,0.003205128,0,0.009615385,0,0,0,0,0,0,0,0,0
"396","Basa de la Mora",8808,7.777195571,0,0,0,0,0,0,0,0.015337423,0,0,0,0.006134969,0,0,0,0,0.021472393,0,0,0,0,0,0,0.116564417,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04601227,0,0.003067485,0,0.033742331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018404908,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0.015337423,0,0,0,0,0.009202454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.036809816,0,0,0,0,0,0,0,0,0.015337423,0,0,0,0.049079755,0.018404908,0.036809816,0.003067485,0,0,0,0,0,0,0,0.009202454,0,0,0,0,0.003067485,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0.012269939,0,0,0,0,0,0,0,0,0
"397","Basa de la Mora",8814,5.907109771,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0.006309148,0,0,0,0.003154574,0,0,0.05362776,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015772871,0,0.003154574,0,0.069400631,0.003154574,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0.022082019,0.003154574,0,0,0,0.006309148,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0.009463722,0,0,0,0,0.012618297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0.605678233,0,0,0,0,0,0.066246057,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0.018927445,0.018927445,0.018927445,0.006309148,0.006309148,0,0,0,0,0,0,0.003154574,0,0,0,0,0.009463722,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006309148,0,0,0,0.003154574,0,0,0,0,0
